index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
65,2.0,1.0,1.0,0.5555555555555556,2,0.6163265306122448,0.3166496424923391,0.21326530612244898,0.6263078451156616,0.6460745334625244,0.6269719966491778,0.563155999847469,0.6841829351138652,0.6604177932819579,0.6336821812231175
66,3.0,2.0,0.0,0.75,2,0.5823389021479713,0.3178016726403823,0.2863961813842482,0.6179910898208618,0.811561107635498,0.09568855119262445,0.6439875823526802,0.7672018652056392,0.11109008375812271,0.40449202062726664
67,1.0,2.0,1.0,0.5555555555555556,1,0.4761441090555015,0.290448343079922,0.2181110029211295,0.5998682379722595,0.7347883582115173,0.10441965216479215,0.5770685825824723,0.6995179780074721,0.165923808370589,0.38673250528133135
68,8.0,1.0,0.0,1.0,3,0.4147355912061794,0.22486615110053537,0.23172905525846704,0.6416947841644287,0.7585408091545105,0.9301919159436802,0.7418196573300598,0.6842338093098639,0.41856442567555685,0.6937024520647902
69,8.0,1.0,1.0,0.625,3,0.6163522012578616,0.31989924433249367,0.30062893081761005,0.6534191966056824,0.763800859451294,0.878813976810618,0.5561515314771048,0.8206767817297494,0.8761487931795386,0.7829477707992527
70,10.0,2.0,1.0,1.0,1,0.6586345381526104,0.3480758184951177,0.2937464142283419,0.6684389710426331,0.7562528848648071,0.8877976579772218,0.6305889008389569,0.7528538333567384,0.8876978591423592,0.789734562828819
71,8.0,2.0,0.0,0.6666666666666666,3,0.5130331753554502,0.2431791221826809,0.2156398104265403,0.6239897608757019,0.6836705207824707,0.7874755870343599,0.6640916685777986,0.7393390446503196,0.74989801557745,0.735201078959982
72,2.0,2.0,0.0,0.7777777777777778,3,0.6238532110091743,0.27210103329506313,0.24426605504587157,0.6685077548027039,0.6610050797462463,0.830948265567324,0.5283526403007441,0.8578642246791048,0.8372939388614216,0.7636147673521487
73,4.0,1.0,1.0,1.0,1,0.5095057034220533,0.30342577487765093,0.23465507876154262,0.6091855764389038,0.7639085650444031,0.2855971821611059,0.6888599486146683,0.7002808479483995,0.4599860636573342,0.533681010595377
74,1.0,1.0,1.0,1.0,2,0.5870930896630496,0.24585477415666096,0.22729868646487725,0.6473082304000854,0.6859946250915527,0.6943881246715177,0.598488261508779,0.721895970412538,0.7273850131824996,0.6855393424438335
75,1.0,2.0,1.0,0.6666666666666666,1,0.5532945736434108,0.2783705140640155,0.2432170542635659,0.6443970203399658,0.7711666226387024,0.9156890261551321,0.7489372139134417,0.824840537432709,0.8925669777252662,0.8455084388066373
76,8.0,1.0,0.0,1.0,4,0.634113712374582,0.261219022103148,0.2755852842809364,0.6725229024887085,0.8093018531799316,0.543770866359691,0.6461703896115306,0.7603415215770855,0.4482954393900808,0.599644554234597
77,8.0,2.0,1.0,1.0,2,0.5511240029006527,0.3006535947712418,0.3118201595358956,0.6840537786483765,0.671995222568512,0.3321299177422955,0.7662024011498509,0.7692210768909662,0.20350768303309044,0.5177652697040508
78,2.0,2.0,1.0,1.0,2,0.5947643979057592,0.3207547169811321,0.2785340314136126,0.5865140557289124,0.7521549463272095,0.8462491845645236,0.5545618625667329,0.7574451220532653,0.8377190031605815,0.7489937930862758
79,1.0,1.0,0.0,0.7777777777777778,1,0.5765230312035662,0.28125,0.3209509658246657,0.6625431776046753,0.7043884992599487,0.746538105029555,0.5415222543298599,0.7848875071297737,0.6065269605844595,0.669868706768412
80,9.0,1.0,0.0,0.6666666666666666,1,0.5960339943342777,0.2949517867271696,0.2878186968838527,0.6623748540878296,0.7773163318634033,0.850059433772062,0.6627827973355289,0.795361262382877,0.8402022696738944,0.7871014407910906
81,9.0,1.0,1.0,0.5555555555555556,3,0.6134636264929425,0.31630434782608696,0.27904451682953313,0.6653718948364258,0.7136320471763611,0.9097408604633597,0.6001628231761785,0.8496213372443409,0.896426649112583,0.8139879174991156
82,9.0,1.0,1.0,0.5555555555555556,2,0.601148691767709,0.27220447284345045,0.2488832163369496,0.6591350436210632,0.7059825658798218,0.8459233735436852,0.5889535207325441,0.7236543368181144,0.7475474673099206,0.726519674601066
83,10.0,2.0,0.0,1.0,2,0.5512265512265512,0.24554646124217622,0.23857623857623858,0.6503914594650269,0.6804916858673096,0.9152898772628919,0.5421271006775493,0.862621539276223,0.8964739873527203,0.8041281261423462
84,8.0,2.0,1.0,0.875,3,0.4459214501510574,0.2456140350877193,0.25498489425981874,0.6679074764251709,0.5960941314697266,0.4565902263858447,0.7433454983651618,0.7437560114440026,0.2601563066720765,0.5509620107167714
85,1.0,2.0,1.0,0.8888888888888888,1,0.6094961240310077,0.3326867119301649,0.2558139534883721,0.6738329529762268,0.7212018370628357,0.8086245459917656,0.5967082251653887,0.6244723827793002,0.8110433963411553,0.7102121375694024
86,1.0,2.0,1.0,0.8888888888888888,1,0.568269762299613,0.2379634753735473,0.2509673852957435,0.6717199087142944,0.6757943034172058,0.8843199425406395,0.6008508403018501,0.7293243377011445,0.8745096322353898,0.772251188194756
87,2.0,1.0,1.0,0.875,1,0.6408076514346439,0.35425531914893615,0.2879914984059511,0.687918484210968,0.7647397518157959,0.8591748853320291,0.5267176445185391,0.7146886959364204,0.8552997445201047,0.7389702425767734
88,1.0,1.0,1.0,1.0,2,0.5560109289617486,0.24897400820793433,0.2185792349726776,0.610907793045044,0.8197861909866333,0.34550822204495474,0.5814152246425719,0.6477282753648158,0.3782970908476863,0.48823720322500724
89,1.0,2.0,0.0,0.5555555555555556,2,0.49041533546325883,0.22719999999999999,0.2428115015974441,0.603091299533844,0.7697024941444397,0.7646947107503754,0.6137403223046979,0.7401561097611072,0.7136958355506473,0.708071744591707
90,1.0,2.0,1.0,0.625,3,0.45273109243697474,0.19663512092534172,0.20378151260504201,0.5948405265808105,0.7475362420082092,0.5206210917785944,0.5322244365973907,0.7544841253704524,0.31143628602378404,0.5296914849425554
91,8.0,2.0,1.0,1.0,4,0.4927234927234927,0.20915712799167535,0.20062370062370063,0.5953995585441589,0.7544693350791931,0.05427147366898732,0.6271979625348961,0.716787326881335,0.0562248851010761,0.36362041204657364
92,8.0,2.0,1.0,1.0,1,0.594562647754137,0.27218934911242604,0.24468085106382978,0.6265624165534973,0.7555501461029053,0.4918468353834699,0.586234431977881,0.7588609632237029,0.4117907395064632,0.5621832425228792
93,7.0,1.0,1.0,0.5555555555555556,2,0.6623093681917211,0.33478735005452565,0.2690631808278867,0.6953454613685608,0.7980204224586487,0.8287943818515255,0.7290017626544312,0.8098590946884158,0.8295026131297617,0.7992894630810335
94,10.0,1.0,1.0,1.0,2,0.6523754345307068,0.3515081206496519,0.26882966396292,0.6851001977920532,0.7195053696632385,0.8943133108486051,0.6180999613371465,0.7613678840074096,0.8781551660433755,0.7879840805591342
95,1.0,2.0,1.0,0.6666666666666666,1,0.6305320735952262,0.2916874066699851,0.24564893088015913,0.7065355181694031,0.7379172444343567,0.7940730565441727,0.6332082526499484,0.7388355781225564,0.7808933500105337,0.7367525593318028
96,10.0,2.0,0.0,1.0,2,0.5861095426312817,0.24307518371961562,0.22699040090344438,0.6674800515174866,0.7525824308395386,0.7636302129126181,0.4992163072928633,0.7150075285904384,0.7684846915241286,0.6865846850800121
97,9.0,1.0,0.0,0.5555555555555556,2,0.5798212005108557,0.3204090328078398,0.24350787569178378,0.6564291715621948,0.7054140567779541,0.8576089216815921,0.4950583460799845,0.7567358256353892,0.852076851094619,0.7403699861228962
98,4.0,2.0,1.0,1.0,1,0.6209223847019123,0.31306306306306303,0.29021372328458944,0.6574413180351257,0.7167578339576721,0.8990195048710041,0.5586056623700978,0.7112716142512937,0.8841873408547231,0.7632710305867797
99,1.0,1.0,1.0,1.0,2,0.6534239414532147,0.3453689167974882,0.26346053319393625,0.629902184009552,0.6754162907600403,0.8883109980929886,0.4939595606245729,0.6020557244032123,0.8692913603596668,0.7134044108701102
100,8.0,2.0,1.0,0.6666666666666666,3,0.47892542843909214,0.22531293463143254,0.2519685039370079,0.632915198802948,0.6953423023223877,0.07040854837939979,0.5058335200713533,0.8207584892129683,0.06157901434950043,0.3646448930033055
101,2.0,2.0,1.0,1.0,1,0.5766062602965404,0.3221550302363936,0.32070291048874244,0.6534421443939209,0.5950267910957336,0.7390661337726949,0.5444057374237307,0.7975766996521071,0.6901263345162321,0.6927937263411912
102,4.0,2.0,1.0,0.5555555555555556,1,0.5918181818181818,0.26478616924476794,0.23272727272727273,0.6583254933357239,0.8518965244293213,0.9100327541161991,0.7508553584809092,0.7920666091713651,0.8782529801864107,0.8328019254887211
103,8.0,1.0,1.0,1.0,1,0.5615505500261917,0.2747771368641846,0.2221058145625982,0.6550816893577576,0.6745322942733765,0.8697612946404849,0.52629596168117,0.7616632230213265,0.83586146621291,0.7483954863889729
104,8.0,1.0,1.0,1.0,3,0.5925925925925926,0.3830431491294474,0.24338624338624337,0.6788930892944336,0.645352303981781,0.820592141413577,0.6804889874331178,0.6921135180926655,0.8010164146035063,0.7485527653857167
105,4.0,2.0,1.0,0.7777777777777778,1,0.5946862634256642,0.27730616864742497,0.23176936122102884,0.6523181200027466,0.6841264367103577,0.822589583551824,0.6724712167875109,0.6393649846620405,0.79262363440029,0.7317623548504163
106,6.0,1.0,1.0,0.5555555555555556,2,0.5916343251401466,0.26068191627104015,0.22595946528676153,0.6674185991287231,0.8076208829879761,0.851695012554553,0.618735604529564,0.8012216713542771,0.8349933529774182,0.7766614103539531
107,8.0,1.0,0.0,0.7777777777777778,3,0.6575052854122622,0.3597883597883598,0.26004228329809725,0.6813240647315979,0.6755995154380798,0.8902104188502448,0.5945446330126184,0.6856793950364134,0.8831367366302054,0.7633927958823705
108,1.0,1.0,1.0,0.5555555555555556,2,0.4323827046918123,0.16666666666666669,0.1692732290708372,0.6041932106018066,0.7816433906555176,0.39711173873699973,0.6752853003324817,0.7638633893940862,0.20333085975688814,0.5098978220551139
109,5.0,1.0,0.0,1.0,1,0.4654255319148936,0.2503328894806924,0.2606382978723404,0.6386861801147461,0.71142578125,0.8168818815110659,0.7680192060790287,0.7489026825640027,0.6868795579007965,0.7551708320137235
110,1.0,2.0,1.0,0.5555555555555556,1,0.6181998021760633,0.3099009900990099,0.22947576656775467,0.6325310468673706,0.7006856799125671,0.8869076833060691,0.5297293689069082,0.6960821225032577,0.8058129142785344,0.7296330222486924
111,1.0,1.0,1.0,1.0,2,0.5959941377625795,0.30513447432762836,0.2911577918905716,0.6579721570014954,0.6704650521278381,0.9096914344018147,0.441955890346462,0.6199156147376736,0.8936658218807011,0.7163071903416628
112,8.0,1.0,1.0,1.0,1,0.6213235294117648,0.3388581952117864,0.3492647058823529,0.6844062209129333,0.6720173358917236,0.22824057375586526,0.616286437420144,0.6677595024582765,0.11612519266405064,0.40710292657458413
113,1.0,2.0,0.0,0.5555555555555556,2,0.6015037593984963,0.3226716839134525,0.2885338345864661,0.6662173867225647,0.6801976561546326,0.8440644863994918,0.690768851892432,0.7205034350438426,0.823293400878711,0.7696575435536193
114,2.0,2.0,1.0,0.7777777777777778,1,0.5839572192513369,0.27408993576017127,0.24491978609625664,0.6418833136558533,0.5586361885070801,0.9110436238418478,0.6753472961236094,0.8480960572897375,0.8933542528805617,0.8319603075339391
115,10.0,2.0,1.0,0.5555555555555556,2,0.64,0.30966364121729845,0.2517333333333333,0.5991353392601013,0.6976397037506104,0.9281422214719958,0.6042191321133722,0.8926115483685604,0.8934552252664144,0.8296070318050857
116,8.0,1.0,0.0,1.0,2,0.6094545454545455,0.27385287691187177,0.26472727272727276,0.6717599034309387,0.7575727105140686,0.7789072844440338,0.6564303339363918,0.719816407332654,0.7378364850388426,0.7232476276879806
117,1.0,2.0,1.0,0.5555555555555556,1,0.6059716103768967,0.3174914257716805,0.2966226138032305,0.6697062849998474,0.7843590974807739,0.878923846467724,0.6033865910925876,0.7948132594238916,0.8817190178525008,0.789710678709176
118,12.0,2.0,1.0,1.0,1,0.6609124537607891,0.3259259259259259,0.2577065351418002,0.6813146471977234,0.6960198879241943,0.9190735427107986,0.6257612239476555,0.774968530536785,0.9083803448787385,0.8070459105184945
119,1.0,1.0,1.0,1.0,2,0.5851996105160663,0.26413255360623783,0.24050632911392406,0.6814883947372437,0.6661794185638428,0.8465827834185906,0.5478087200104843,0.7167826396430308,0.7977944519402974,0.7272421487531008
120,1.0,1.0,0.0,0.5555555555555556,1,0.6446011937059142,0.30961434003259103,0.2745523602821487,0.7072393298149109,0.7891262769699097,0.902455893157338,0.5548511574878364,0.768521796524195,0.8839215965074185,0.7774376109191969
121,9.0,2.0,1.0,1.0,2,0.5888993414863593,0.3041431261770245,0.2662276575729069,0.6742516756057739,0.6964289546012878,0.9149686869667942,0.5742014950161524,0.7465811831594961,0.9045669653662222,0.7850795826271662
122,6.0,2.0,0.0,1.0,2,0.6188500296384113,0.3513353115727003,0.3438055720213397,0.6381466388702393,0.7477972507476807,0.45949615719530246,0.596622996194481,0.7363527826859829,0.44668898033079724,0.5597902291016409
